name,datasets,bidirectional_lstm,lstm_dropout,mlp_dropout,lr,step_size,gamma,weight_decay,hidden_dim,num_layers,batch_size,frame_frequency,num_epoch,num_workers,train_loss,test_loss,train_acc,test_acc,top5_test_acc,best_epoch,Time
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small']",False,0.1,0.1,0.0002,5,0.5,0,512,3,16,2,20,4,0.06,0.05,99.06,78.80,94.30,19,2024-12-01_15-36-07
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small']",True,0.2,0.2,0.0002,5,0.5,0,512,3,16,2,20,4,0.05,0.05,99.09,81.23,95.62,17,2024-12-01_15-51-19
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small']",False,0.2,0.2,0.0002,5,0.5,0,512,3,16,2,20,4,0.10,0.06,98.17,76.88,94.30,17,2024-12-01_16-00-56
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0002,5,0.5,0,512,3,16,2,20,4,0.12,0.05,98.28,80.68,95.53,16,2024-12-01_16-16-59
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",False,0.1,0.1,0.0002,5,0.5,0,512,3,16,2,20,4,0.13,0.05,97.63,78.98,94.92,18,2024-12-01_16-27-23
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.2,0.2,0.0002,5,0.5,0,512,3,16,2,20,4,0.18,0.05,97.09,79.64,95.18,16,2024-12-01_16-43-24
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",False,0.2,0.2,0.0002,5,0.5,0,512,3,16,2,20,4,0.21,0.05,95.94,77.23,94.74,17,2024-12-01_16-54-02
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,1024,4,128,2,20,4,0.05,0.01,99.29,98.98,96.77,15,2024-12-01_22-53-30
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,1024,4,128,2,20,4,0.04,0.01,99.49,99.85,97.37,16,2024-12-01_23-09-25
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,1024,4,128,2,20,4,0.05,0.01,99.06,99.49,96.82,13,2024-12-01_23-25-27
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,1024,4,128,2,20,4,0.05,0.01,99.14,98.63,96.93,14,2024-12-01_23-41-31
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,1024,3,128,2,20,4,0.03,0.00,99.61,101.92,97.68,15,2024-12-01_23-54-08
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,1024,3,128,2,20,4,0.04,0.00,99.46,103.32,97.88,14,2024-12-02_00-06-49
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,1024,3,128,2,20,4,0.08,0.00,98.32,102.72,97.81,9,2024-12-02_00-19-28
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,1024,3,128,2,20,4,0.04,0.00,99.37,101.06,97.77,13,2024-12-02_00-32-06
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,1024,2,128,2,20,4,0.04,0.00,99.58,104.11,98.39,14,2024-12-02_00-41-12
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,1024,2,128,2,20,4,0.04,0.00,99.69,102.76,98.08,15,2024-12-02_00-50-19
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,1024,2,128,2,20,4,0.03,0.00,99.75,102.83,97.94,18,2024-12-02_00-59-32
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,1024,2,128,2,20,4,0.03,0.00,99.76,103.56,98.17,19,2024-12-02_01-08-41
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,512,4,128,2,20,4,0.08,0.01,99.46,99.43,96.33,19,2024-12-02_01-15-23
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,512,4,128,2,20,4,0.13,0.01,98.70,97.86,96.53,13,2024-12-02_01-22-09
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,512,4,128,2,20,4,0.08,0.01,99.43,99.69,96.75,19,2024-12-02_01-28-52
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,512,4,128,2,20,4,0.13,0.01,98.74,97.26,96.09,13,2024-12-02_01-35-36
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,512,3,128,2,20,4,0.08,0.01,99.63,100.29,97.17,19,2024-12-02_01-41-27
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,512,3,128,2,20,4,0.08,0.01,99.64,100.71,97.37,19,2024-12-02_01-47-19
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,512,3,128,2,20,4,0.07,0.01,99.58,100.13,97.75,19,2024-12-02_01-53-15
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,512,3,128,2,20,4,0.07,0.01,99.63,100.07,97.52,19,2024-12-02_01-59-10
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,512,2,128,2,20,4,0.13,0.01,99.29,101.95,97.70,13,2024-12-02_02-04-10
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,512,2,128,2,20,4,0.10,0.01,99.51,101.64,97.66,15,2024-12-02_02-09-08
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,512,2,128,2,20,4,0.09,0.01,99.60,100.51,97.48,16,2024-12-02_02-14-06
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,512,2,128,2,20,4,0.08,0.01,99.64,101.75,97.83,19,2024-12-02_02-19-04
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,216,4,128,2,20,4,0.69,0.01,94.46,85.54,91.09,19,2024-12-02_02-23-23
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,216,4,128,2,20,4,0.68,0.01,94.17,88.93,93.04,16,2024-12-02_02-27-41
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,216,4,128,2,20,4,0.70,0.01,94.00,87.84,92.31,19,2024-12-02_02-32-02
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,216,4,128,2,20,4,0.66,0.01,94.79,88.02,92.40,19,2024-12-02_02-36-22
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,216,3,128,2,20,4,0.53,0.01,96.41,92.40,94.94,19,2024-12-02_02-40-34
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,216,3,128,2,20,4,0.57,0.01,96.17,92.40,94.78,18,2024-12-02_02-44-45
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,216,3,128,2,20,4,0.55,0.01,95.99,92.33,94.47,18,2024-12-02_02-48-58
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,216,3,128,2,20,4,0.57,0.01,95.93,94.32,95.76,16,2024-12-02_02-53-09
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,216,2,128,2,20,4,0.73,0.01,94.93,94.74,95.87,13,2024-12-02_02-57-13
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,216,2,128,2,20,4,0.61,0.01,96.14,94.96,95.91,15,2024-12-02_03-01-16
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,216,2,128,2,20,4,0.67,0.01,95.30,95.93,95.69,14,2024-12-02_03-05-18
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,216,2,128,2,20,4,0.64,0.01,96.00,94.89,95.27,15,2024-12-02_03-09-19
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,1024,4,64,2,20,4,0.04,0.01,99.28,90.34,96.26,17,2024-12-02_03-30-08
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,1024,4,64,2,20,4,0.04,0.01,99.18,89.81,96.68,15,2024-12-02_03-51-06
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,1024,4,64,2,20,4,0.04,0.01,99.22,90.76,96.64,15,2024-12-02_04-12-01
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,1024,4,64,2,20,4,0.03,0.01,99.51,90.58,96.53,18,2024-12-02_04-32-58
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,1024,3,64,2,20,4,0.03,0.01,99.61,93.46,97.79,17,2024-12-02_04-49-19
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,1024,3,64,2,20,4,0.02,0.01,99.58,92.84,97.66,18,2024-12-02_05-05-41
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,1024,3,64,2,20,4,0.03,0.01,99.36,92.93,97.44,15,2024-12-02_05-22-03
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,1024,3,64,2,20,4,0.03,0.01,99.55,93.10,97.75,16,2024-12-02_05-38-28
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,1024,2,64,2,20,4,0.04,0.01,99.39,94.01,97.83,14,2024-12-02_05-50-10
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,1024,2,64,2,20,4,0.03,0.01,99.60,94.03,98.03,15,2024-12-02_06-01-53
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,1024,2,64,2,20,4,0.03,0.01,99.57,94.54,98.05,15,2024-12-02_06-13-41
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,1024,2,64,2,20,4,0.03,0.01,99.65,93.02,97.88,16,2024-12-02_06-25-23
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,512,4,64,2,20,4,0.13,0.01,97.85,88.33,96.09,11,2024-12-02_06-33-43
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,512,4,64,2,20,4,0.23,0.01,95.65,88.66,96.02,8,2024-12-02_06-42-03
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,512,4,64,2,20,4,0.07,0.01,99.09,87.73,95.89,17,2024-12-02_06-50-22
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,512,4,64,2,20,4,0.10,0.01,98.52,89.17,95.98,13,2024-12-02_06-58-44
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,512,3,64,2,20,4,0.09,0.01,98.91,92.97,97.37,12,2024-12-02_07-05-52
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,512,3,64,2,20,4,0.06,0.01,99.52,90.83,96.97,17,2024-12-02_07-12-59
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,512,3,64,2,20,4,0.05,0.01,99.47,92.71,97.19,17,2024-12-02_07-20-05
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.005,512,3,64,2,20,4,0.05,0.01,99.51,91.93,97.52,18,2024-12-02_07-27-12
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.1,512,2,64,2,20,4,0.05,0.01,99.67,93.90,97.86,19,2024-12-02_07-33-09
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.05,512,2,64,2,20,4,0.05,0.01,99.64,92.66,97.48,19,2024-12-02_07-39-04
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0002,5,0.5,0.01,512,2,64,2,20,4,0.07,0.01,99.40,93.37,97.79,14,2024-12-02_07-45-21
