
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,512,3,16,2,20,4,0.11,0.04,98.74,81.01,96.60,19,2024-12-02_13-35-09
DINO_features,"['deephand_left', 'dino_left_large']",True,0.05,0.05,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.10,0.02,98.85,84.42,97.55,12,2024-12-02_14-59-53
DINO_features,"['deephand_left', 'dino_left_large']",True,0.1,0.1,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.10,0.02,98.86,83.55,97.21,14,2024-12-02_15-08-43
DINO_features,"['deephand_left', 'dino_left_large']",True,0.15,0.15,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.12,0.02,98.55,83.93,97.04,13,2024-12-02_15-17-37
DINO_features,"['deephand_left', 'dino_left_large']",True,0.2,0.2,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.11,0.02,98.68,82.52,97.13,15,2024-12-02_15-26-26
DINO_features,"['deephand_left', 'dino_left_large', 'dino_right_small']",True,0.05,0.05,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.07,0.02,99.60,85.08,97.72,18,2024-12-02_15-35-57
DINO_features,"['deephand_left', 'dino_left_large', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.08,0.02,99.41,83.97,97.63,18,2024-12-02_15-45-38
DINO_features,"['deephand_left', 'dino_left_large', 'dino_right_small']",True,0.15,0.15,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.13,0.02,98.74,83.75,97.57,16,2024-12-02_15-55-19
DINO_features,"['deephand_left', 'dino_left_large', 'dino_right_small']",True,0.2,0.2,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.15,0.02,98.47,84.46,97.66,16,2024-12-02_16-04-59
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.05,0.05,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.13,0.02,98.94,82.47,97.13,16,2024-12-02_16-15-42
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.14,0.02,98.85,81.98,97.04,18,2024-12-02_16-26-21
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.15,0.15,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.15,0.02,98.69,82.25,96.93,19,2024-12-02_16-37-00
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.2,0.2,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.23,0.03,97.90,81.23,96.68,17,2024-12-02_16-47-43
DINO_features,"['deephand_left', 'dino_left_large']",True,0.1,0.1,0.0001,5,0.5,0.01,1024,4,32,2,20,4,0.03,0.02,99.30,82.69,96.82,17,2024-12-02_18-31-36
DINO_features,"['deephand_left', 'dino_left_large']",True,0.1,0.1,0.0001,5,0.5,0.01,1024,3,32,2,20,4,0.03,0.02,99.51,84.84,98.03,17,2024-12-02_18-54-10
DINO_features,"['deephand_left', 'dino_left_large']",True,0.1,0.1,0.0001,5,0.5,0.01,1024,2,32,2,20,4,0.02,0.02,99.67,86.60,98.05,17,2024-12-02_19-09-57
DINO_features,"['deephand_left', 'dino_left_large']",True,0.1,0.1,0.0001,5,0.5,0.01,512,4,32,2,20,4,0.06,0.02,99.30,80.04,96.02,19,2024-12-02_19-20-46
DINO_features,"['deephand_left', 'dino_left_large']",True,0.1,0.1,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.06,0.02,99.41,83.95,97.70,18,2024-12-02_19-29-45
DINO_features,"['deephand_left', 'dino_left_large']",True,0.1,0.1,0.0001,5,0.5,0.01,512,2,32,2,20,4,0.08,0.02,99.51,84.59,97.61,16,2024-12-02_19-36-48
DINO_features,"['deephand_left', 'dino_left_large']",True,0.1,0.1,0.0001,5,0.5,0.01,216,4,32,2,20,4,0.73,0.05,93.20,69.50,92.24,19,2024-12-02_19-42-22
DINO_features,"['deephand_left', 'dino_left_large']",True,0.1,0.1,0.0001,5,0.5,0.01,216,3,32,2,20,4,0.59,0.04,95.36,75.44,95.25,19,2024-12-02_19-47-27
DINO_features,"['deephand_left', 'dino_left_large']",True,0.1,0.1,0.0001,5,0.5,0.01,216,2,32,2,20,4,0.61,0.04,95.69,76.64,95.18,18,2024-12-02_19-52-02
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,1024,4,32,2,20,4,0.09,0.03,98.67,76.79,94.47,16,2024-12-02_20-23-31
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,1024,3,32,2,20,4,0.04,0.02,99.32,83.91,97.57,15,2024-12-02_20-49-28
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,1024,2,32,2,20,4,0.03,0.01,99.76,86.56,98.39,18,2024-12-02_21-08-08
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,512,4,32,2,20,4,0.53,0.04,94.46,70.03,91.40,19,2024-12-02_21-21-36
DINO_features,"['deephand_left', 'dino_left_large', 'dino_face_small', 'dino_right_small']",True,0.1,0.1,0.0001,5,0.5,0.01,512,3,32,2,20,4,0.15,0.02,98.83,82.69,97.41,16,2024-12-02_21-33-51
